Triplet_ID,Gene_Ensembl_ID,Gene_Symbol,miRNA_Name,DMR_Index,Target_log2FC,Target_Direction,Target_padj,miRNA_log2FC,miRNA_Direction,miRNA_padj,Methylation_Direction,Methylation_Value,DMR_pvalue,DMR_qvalue
LHX8_hsa-miR-219b-3p_18964,ENSG00000162624,LHX8,hsa-miR-219b-3p,18964,29.91083438,Up-regulated,2.79e-10,1.558595222,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-27b-5p_18962,ENSG00000162624,LHX8,hsa-miR-27b-5p,18962,29.91083438,Up-regulated,2.79e-10,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-27b-5p_18963,ENSG00000162624,LHX8,hsa-miR-27b-5p,18963,29.91083438,Up-regulated,2.79e-10,0.401218901,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-27b-5p_18964,ENSG00000162624,LHX8,hsa-miR-27b-5p,18964,29.91083438,Up-regulated,2.79e-10,0.401218901,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-5683_18962,ENSG00000162624,LHX8,hsa-miR-5683,18962,29.91083438,Up-regulated,2.79e-10,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-5683_18963,ENSG00000162624,LHX8,hsa-miR-5683,18963,29.91083438,Up-regulated,2.79e-10,1.007457395,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-5683_18964,ENSG00000162624,LHX8,hsa-miR-5683,18964,29.91083438,Up-regulated,2.79e-10,1.007457395,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-874-5p_18962,ENSG00000162624,LHX8,hsa-miR-874-5p,18962,29.91083438,Up-regulated,2.79e-10,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-874-5p_18963,ENSG00000162624,LHX8,hsa-miR-874-5p,18963,29.91083438,Up-regulated,2.79e-10,0.767462369,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-874-5p_18964,ENSG00000162624,LHX8,hsa-miR-874-5p,18964,29.91083438,Up-regulated,2.79e-10,0.767462369,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-652-3p_18962,ENSG00000162624,LHX8,hsa-miR-652-3p,18962,29.91083438,Up-regulated,2.79e-10,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-652-3p_18963,ENSG00000162624,LHX8,hsa-miR-652-3p,18963,29.91083438,Up-regulated,2.79e-10,0.409673301,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-652-3p_18964,ENSG00000162624,LHX8,hsa-miR-652-3p,18964,29.91083438,Up-regulated,2.79e-10,0.409673301,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_novel_1294_18962,ENSG00000162624,LHX8,novel_1294,18962,29.91083438,Up-regulated,2.79e-10,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_novel_1294_18963,ENSG00000162624,LHX8,novel_1294,18963,29.91083438,Up-regulated,2.79e-10,2.038801482,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_novel_1294_18964,ENSG00000162624,LHX8,novel_1294,18964,29.91083438,Up-regulated,2.79e-10,2.038801482,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-3679-3p_18962,ENSG00000162624,LHX8,hsa-miR-3679-3p,18962,29.91083438,Up-regulated,2.79e-10,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-3679-3p_18963,ENSG00000162624,LHX8,hsa-miR-3679-3p,18963,29.91083438,Up-regulated,2.79e-10,1.683946556,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-3679-3p_18964,ENSG00000162624,LHX8,hsa-miR-3679-3p,18964,29.91083438,Up-regulated,2.79e-10,1.683946556,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-4664-5p_18962,ENSG00000162624,LHX8,hsa-miR-4664-5p,18962,29.91083438,Up-regulated,2.79e-10,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-4664-5p_18963,ENSG00000162624,LHX8,hsa-miR-4664-5p,18963,29.91083438,Up-regulated,2.79e-10,2.593041989,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-4664-5p_18964,ENSG00000162624,LHX8,hsa-miR-4664-5p,18964,29.91083438,Up-regulated,2.79e-10,2.593041989,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-151b_18962,ENSG00000162624,LHX8,hsa-miR-151b,18962,29.91083438,Up-regulated,2.79e-10,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-151b_18963,ENSG00000162624,LHX8,hsa-miR-151b,18963,29.91083438,Up-regulated,2.79e-10,0.578626618,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-151b_18964,ENSG00000162624,LHX8,hsa-miR-151b,18964,29.91083438,Up-regulated,2.79e-10,0.578626618,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-32-3p_18962,ENSG00000162624,LHX8,hsa-miR-32-3p,18962,29.91083438,Up-regulated,2.79e-10,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-32-3p_18963,ENSG00000162624,LHX8,hsa-miR-32-3p,18963,29.91083438,Up-regulated,2.79e-10,0.537984795,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-32-3p_18964,ENSG00000162624,LHX8,hsa-miR-32-3p,18964,29.91083438,Up-regulated,2.79e-10,0.537984795,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
LHX8_hsa-miR-3667-3p_18962,ENSG00000162624,LHX8,hsa-miR-3667-3p,18962,29.91083438,Up-regulated,2.79e-10,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.438134154,3.90772772592636e-12,5.1172049544339795e-11
LHX8_hsa-miR-3667-3p_18963,ENSG00000162624,LHX8,hsa-miR-3667-3p,18963,29.91083438,Up-regulated,2.79e-10,2.095091267,Up-regulated,0.99990023,Hypomethylated,-0.515227874,1.62174962386477e-06,8.86176869847841e-06
LHX8_hsa-miR-3667-3p_18964,ENSG00000162624,LHX8,hsa-miR-3667-3p,18964,29.91083438,Up-regulated,2.79e-10,2.095091267,Up-regulated,0.99990023,Hypomethylated,-1.404394964,3.68489466116448e-07,2.2622902579969e-06
C4orf50_hsa-miR-6877-3p_211870,ENSG00000181215,C4orf50,hsa-miR-6877-3p,211870,30.0,Up-regulated,2.79e-10,30.0,Up-regulated,1.91e-10,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-6877-3p_211871,ENSG00000181215,C4orf50,hsa-miR-6877-3p,211871,30.0,Up-regulated,2.79e-10,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-6877-3p_211872,ENSG00000181215,C4orf50,hsa-miR-6877-3p,211872,30.0,Up-regulated,2.79e-10,30.0,Up-regulated,1.91e-10,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1269a_211870,ENSG00000181215,C4orf50,hsa-miR-1269a,211870,30.0,Up-regulated,2.79e-10,3.199437988,Up-regulated,0.014516677,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-1269a_211871,ENSG00000181215,C4orf50,hsa-miR-1269a,211871,30.0,Up-regulated,2.79e-10,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1269a_211872,ENSG00000181215,C4orf50,hsa-miR-1269a,211872,30.0,Up-regulated,2.79e-10,3.199437988,Up-regulated,0.014516677,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_594_211870,ENSG00000181215,C4orf50,novel_594,211870,30.0,Up-regulated,2.79e-10,-15.87845051,Down-regulated,0.057098973,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_novel_594_211871,ENSG00000181215,C4orf50,novel_594,211871,30.0,Up-regulated,2.79e-10,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_594_211872,ENSG00000181215,C4orf50,novel_594,211872,30.0,Up-regulated,2.79e-10,-15.87845051,Down-regulated,0.057098973,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-223-3p_211870,ENSG00000181215,C4orf50,hsa-miR-223-3p,211870,30.0,Up-regulated,2.79e-10,0.58831944,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-223-3p_211871,ENSG00000181215,C4orf50,hsa-miR-223-3p,211871,30.0,Up-regulated,2.79e-10,0.58831944,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-223-3p_211872,ENSG00000181215,C4orf50,hsa-miR-223-3p,211872,30.0,Up-regulated,2.79e-10,0.58831944,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-373-3p_211870,ENSG00000181215,C4orf50,hsa-miR-373-3p,211870,30.0,Up-regulated,2.79e-10,-1.206470126,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-373-3p_211871,ENSG00000181215,C4orf50,hsa-miR-373-3p,211871,30.0,Up-regulated,2.79e-10,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-373-3p_211872,ENSG00000181215,C4orf50,hsa-miR-373-3p,211872,30.0,Up-regulated,2.79e-10,-1.206470126,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-574-3p_211870,ENSG00000181215,C4orf50,hsa-miR-574-3p,211870,30.0,Up-regulated,2.79e-10,0.721988755,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-574-3p_211871,ENSG00000181215,C4orf50,hsa-miR-574-3p,211871,30.0,Up-regulated,2.79e-10,0.721988755,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-574-3p_211872,ENSG00000181215,C4orf50,hsa-miR-574-3p,211872,30.0,Up-regulated,2.79e-10,0.721988755,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_1090_211870,ENSG00000181215,C4orf50,novel_1090,211870,30.0,Up-regulated,2.79e-10,-10.8448253,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_novel_1090_211871,ENSG00000181215,C4orf50,novel_1090,211871,30.0,Up-regulated,2.79e-10,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_1090_211872,ENSG00000181215,C4orf50,novel_1090,211872,30.0,Up-regulated,2.79e-10,-10.8448253,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-519d-5p_211870,ENSG00000181215,C4orf50,hsa-miR-519d-5p,211870,30.0,Up-regulated,2.79e-10,-0.486076572,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-519d-5p_211871,ENSG00000181215,C4orf50,hsa-miR-519d-5p,211871,30.0,Up-regulated,2.79e-10,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-519d-5p_211872,ENSG00000181215,C4orf50,hsa-miR-519d-5p,211872,30.0,Up-regulated,2.79e-10,-0.486076572,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1299_211870,ENSG00000181215,C4orf50,hsa-miR-1299,211870,30.0,Up-regulated,2.79e-10,-1.857076456,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-1299_211871,ENSG00000181215,C4orf50,hsa-miR-1299,211871,30.0,Up-regulated,2.79e-10,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1299_211872,ENSG00000181215,C4orf50,hsa-miR-1299,211872,30.0,Up-regulated,2.79e-10,-1.857076456,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-4784_211870,ENSG00000181215,C4orf50,hsa-miR-4784,211870,30.0,Up-regulated,2.79e-10,10.3587968,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-4784_211871,ENSG00000181215,C4orf50,hsa-miR-4784,211871,30.0,Up-regulated,2.79e-10,10.3587968,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-4784_211872,ENSG00000181215,C4orf50,hsa-miR-4784,211872,30.0,Up-regulated,2.79e-10,10.3587968,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-6859-5p_211870,ENSG00000181215,C4orf50,hsa-miR-6859-5p,211870,30.0,Up-regulated,2.79e-10,1.477324365,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-6859-5p_211871,ENSG00000181215,C4orf50,hsa-miR-6859-5p,211871,30.0,Up-regulated,2.79e-10,1.477324365,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-6859-5p_211872,ENSG00000181215,C4orf50,hsa-miR-6859-5p,211872,30.0,Up-regulated,2.79e-10,1.477324365,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-548x-3p_211870,ENSG00000181215,C4orf50,hsa-miR-548x-3p,211870,30.0,Up-regulated,2.79e-10,4.15088442,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-548x-3p_211871,ENSG00000181215,C4orf50,hsa-miR-548x-3p,211871,30.0,Up-regulated,2.79e-10,4.15088442,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-548x-3p_211872,ENSG00000181215,C4orf50,hsa-miR-548x-3p,211872,30.0,Up-regulated,2.79e-10,4.15088442,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1-3p_211870,ENSG00000181215,C4orf50,hsa-miR-1-3p,211870,30.0,Up-regulated,2.79e-10,0.58894478,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-1-3p_211871,ENSG00000181215,C4orf50,hsa-miR-1-3p,211871,30.0,Up-regulated,2.79e-10,0.58894478,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1-3p_211872,ENSG00000181215,C4orf50,hsa-miR-1-3p,211872,30.0,Up-regulated,2.79e-10,0.58894478,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-3940-5p_211870,ENSG00000181215,C4orf50,hsa-miR-3940-5p,211870,30.0,Up-regulated,2.79e-10,-1.494997115,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-3940-5p_211871,ENSG00000181215,C4orf50,hsa-miR-3940-5p,211871,30.0,Up-regulated,2.79e-10,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-3940-5p_211872,ENSG00000181215,C4orf50,hsa-miR-3940-5p,211872,30.0,Up-regulated,2.79e-10,-1.494997115,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-301b-3p_211870,ENSG00000181215,C4orf50,hsa-miR-301b-3p,211870,30.0,Up-regulated,2.79e-10,-0.736874531,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-301b-3p_211871,ENSG00000181215,C4orf50,hsa-miR-301b-3p,211871,30.0,Up-regulated,2.79e-10,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-301b-3p_211872,ENSG00000181215,C4orf50,hsa-miR-301b-3p,211872,30.0,Up-regulated,2.79e-10,-0.736874531,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-450a-1-3p_211870,ENSG00000181215,C4orf50,hsa-miR-450a-1-3p,211870,30.0,Up-regulated,2.79e-10,0.839209771,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-450a-1-3p_211871,ENSG00000181215,C4orf50,hsa-miR-450a-1-3p,211871,30.0,Up-regulated,2.79e-10,0.839209771,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-450a-1-3p_211872,ENSG00000181215,C4orf50,hsa-miR-450a-1-3p,211872,30.0,Up-regulated,2.79e-10,0.839209771,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-320c_211870,ENSG00000181215,C4orf50,hsa-miR-320c,211870,30.0,Up-regulated,2.79e-10,0.798268304,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-320c_211871,ENSG00000181215,C4orf50,hsa-miR-320c,211871,30.0,Up-regulated,2.79e-10,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-320c_211872,ENSG00000181215,C4orf50,hsa-miR-320c,211872,30.0,Up-regulated,2.79e-10,0.798268304,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-497-5p_211870,ENSG00000181215,C4orf50,hsa-miR-497-5p,211870,30.0,Up-regulated,2.79e-10,0.473419716,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-497-5p_211871,ENSG00000181215,C4orf50,hsa-miR-497-5p,211871,30.0,Up-regulated,2.79e-10,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-497-5p_211872,ENSG00000181215,C4orf50,hsa-miR-497-5p,211872,30.0,Up-regulated,2.79e-10,0.473419716,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-5699-5p_211870,ENSG00000181215,C4orf50,hsa-miR-5699-5p,211870,30.0,Up-regulated,2.79e-10,1.290425782,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-5699-5p_211871,ENSG00000181215,C4orf50,hsa-miR-5699-5p,211871,30.0,Up-regulated,2.79e-10,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-5699-5p_211872,ENSG00000181215,C4orf50,hsa-miR-5699-5p,211872,30.0,Up-regulated,2.79e-10,1.290425782,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-576-5p_211870,ENSG00000181215,C4orf50,hsa-miR-576-5p,211870,30.0,Up-regulated,2.79e-10,-0.467290092,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-576-5p_211871,ENSG00000181215,C4orf50,hsa-miR-576-5p,211871,30.0,Up-regulated,2.79e-10,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-576-5p_211872,ENSG00000181215,C4orf50,hsa-miR-576-5p,211872,30.0,Up-regulated,2.79e-10,-0.467290092,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_517_211870,ENSG00000181215,C4orf50,novel_517,211870,30.0,Up-regulated,2.79e-10,9.2273688,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_novel_517_211871,ENSG00000181215,C4orf50,novel_517,211871,30.0,Up-regulated,2.79e-10,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_novel_517_211872,ENSG00000181215,C4orf50,novel_517,211872,30.0,Up-regulated,2.79e-10,9.2273688,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-134-3p_211870,ENSG00000181215,C4orf50,hsa-miR-134-3p,211870,30.0,Up-regulated,2.79e-10,0.954166603,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-134-3p_211871,ENSG00000181215,C4orf50,hsa-miR-134-3p,211871,30.0,Up-regulated,2.79e-10,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-134-3p_211872,ENSG00000181215,C4orf50,hsa-miR-134-3p,211872,30.0,Up-regulated,2.79e-10,0.954166603,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1246_211870,ENSG00000181215,C4orf50,hsa-miR-1246,211870,30.0,Up-regulated,2.79e-10,0.653846233,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-1246_211871,ENSG00000181215,C4orf50,hsa-miR-1246,211871,30.0,Up-regulated,2.79e-10,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-1246_211872,ENSG00000181215,C4orf50,hsa-miR-1246,211872,30.0,Up-regulated,2.79e-10,0.653846233,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-93-3p_211870,ENSG00000181215,C4orf50,hsa-miR-93-3p,211870,30.0,Up-regulated,2.79e-10,-0.511815825,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-93-3p_211871,ENSG00000181215,C4orf50,hsa-miR-93-3p,211871,30.0,Up-regulated,2.79e-10,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-93-3p_211872,ENSG00000181215,C4orf50,hsa-miR-93-3p,211872,30.0,Up-regulated,2.79e-10,-0.511815825,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-27a-5p_211870,ENSG00000181215,C4orf50,hsa-miR-27a-5p,211870,30.0,Up-regulated,2.79e-10,-0.75717096,Down-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-27a-5p_211871,ENSG00000181215,C4orf50,hsa-miR-27a-5p,211871,30.0,Up-regulated,2.79e-10,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-27a-5p_211872,ENSG00000181215,C4orf50,hsa-miR-27a-5p,211872,30.0,Up-regulated,2.79e-10,-0.75717096,Down-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-195-5p_211870,ENSG00000181215,C4orf50,hsa-miR-195-5p,211870,30.0,Up-regulated,2.79e-10,0.615927261,Up-regulated,0.99990023,Hypermethylated,4.212209694,6.30840778654577e-08,4.40911761057997e-07
C4orf50_hsa-miR-195-5p_211871,ENSG00000181215,C4orf50,hsa-miR-195-5p,211871,30.0,Up-regulated,2.79e-10,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
C4orf50_hsa-miR-195-5p_211872,ENSG00000181215,C4orf50,hsa-miR-195-5p,211872,30.0,Up-regulated,2.79e-10,0.615927261,Up-regulated,0.99990023,Hypomethylated,-0.324451874,4.70126778324324e-09,3.96740468387274e-08
